Gene	Group	Cancer	N_case_meta	N_ctrl_meta	N_total_meta	Carrier_log_OR	Carrier_log_OR_SE	Carrier_OR	Carrier_OR_CI_LB	Carrier_OR_CI_UP	Carrier_P	I2	Carrier_UKB_OR	Carrier_UKB_CI_LB	Carrier_UKB_CI_UP	Carrier_UKB_P	Carrier_AoU_OR	Carrier_AoU_CI_LB	Carrier_AoU_CI_UP	Carrier_AoU_P
OCA2	missense	anus	957	565851	566808	-0.0123207181294866	0.071789992770615	0.987754871161538	0.858106965877082	1.13699075325197	0.863734973524104	0	1.00223017935291	0.793260144601749	1.2662495894207	0.985102431608341	0.979631603497374	0.821396870590211	1.16834883712336	0.818910731094291
IDH2	missense	anus	957	565851	566808	-0.378076490058189	0.277216032042355	0.6851780893495	0.397957553533565	1.17969620115537	0.172619998256731	0	0.777675536432109	0.360957007754114	1.67548829077436	0.520824586925638	0.603347313206696	0.279572525788412	1.30208781899136	0.197960552486528
PALB2	missense	anus	957	565851	566808	-0.137309263777473	0.142557284332042	0.87170059902123	0.659207840297701	1.15268946739289	0.335453896343641	0	0.801818334411927	0.492185292677	1.30624106604712	0.375052687729381	0.907953539317028	0.645745962584978	1.27663148873321	0.578651066445567
PRDM7	missense	anus	957	565851	566808	0.0601204397883786	0.0757243032208531	1.06196444161599	0.915489423828534	1.23187493585725	0.427231234502695	0	1.05678751790222	0.830708973268995	1.34439363715925	0.652899917664691	1.06515225702718	0.882145634793567	1.28612474618843	0.511680404006382
NF1	missense	anus	957	565851	566808	-0.0483236189212387	0.213171933777872	0.952825384854624	0.627423874018607	1.44699022721032	0.820665995517136	0	1.17297606548961	0.599285772517608	2.29585435414466	0.64147831213273	0.835611305104018	0.490044043424323	1.4248642802358	0.509527753346227
BRCA1	missense	anus	957	565851	566808	0.0678691197575203	0.28552315204057	1.07022522797474	0.611557697050015	1.87289285069683	0.812113059642047	52.2645211027402	1.81328311923627	0.731952448573919	4.4920891745267	0.198512619616846	0.77411956607824	0.380204173356629	1.57615603557055	0.480337853054544
HOXB13	missense	anus	957	565851	566808	-0.189923788733089	0.495942279988428	0.827022159948259	0.312874603684339	2.18606957864672	0.701752811703065	0	0.774040069477514	0.158922384615016	3.77000402182579	0.751180367156084	0.86082185867258	0.251246794716792	2.9493481626454	0.811471894986168
PPM1D	missense	anus	957	565851	566808	0.361543423092047	0.406265421992755	1.43554335636224	0.647444520193871	3.18295184177121	0.373509242170895	0	1.29038099993991	0.265635813941497	6.26829304490028	0.751901983070652	1.48854990540504	0.592156941326372	3.7418810221463	0.397645059061343
PLEKHA4	missense	anus	957	565851	566808	-0.182342899736344	0.111880348777439	0.833315547737808	0.669232092892303	1.03762926117369	0.103143193106344	8.15554527044029	0.695531840076106	0.464300419867272	1.0419213936915	0.0782713127338363	0.89858316784465	0.692128040581458	1.16662187079631	0.422043477434431
ASXL1	missense	anus	957	565851	566808	-0.0918283511793056	0.158102553756302	0.91226172475595	0.669179019211813	1.24364546789725	0.561365074426987	28.3303526651591	1.17180488700828	0.697864298819452	1.96761275156122	0.548792520192872	0.793636846976415	0.539176030063106	1.16818888407362	0.241271026111052
SAMHD1	missense	anus	957	565851	566808	0.97623672918568	0.446046960672619	2.65444801516352	1.10738430321133	6.36282656777097	0.0286229330681141	0	1.8799122530759	0.385124232907884	9.17644172266408	0.435184768600427	3.08632298985162	1.08222434704176	8.80167741903428	0.0350526771187957
RTEL1	missense	anus	957	565851	566808	-0.119511560929657	0.178630784239884	0.887353749125476	0.62523889856874	1.25935330941421	0.503468458731875	0	0.968789405072819	0.585618805947887	1.60266866748276	0.90174361353256	0.817268853915486	0.502046807415352	1.33041057071745	0.416993651326219
CHEK2	missense	anus	957	565851	566808	0.474063409817645	0.186867357318737	1.60650885223116	1.11383622962217	2.31710068649191	0.0111839560598438	0	1.92879446269745	0.947886400988236	3.92478262738419	0.0699389088866385	1.50362217855314	0.980630875711396	2.30553586658869	0.0614452959677269
FLG	missense	bladder	5067	565851	570918	-0.0648285117383392	0.170245490329928	0.937228173227289	0.671323903218082	1.30845430124006	0.703355891663066	0	1.226337869467	0.573179401890243	2.62379381591391	0.59904683303113	0.879055656021573	0.606395973655043	1.27431394658814	0.496233375758811
IFIH1	missense	bladder	5067	565851	570918	0.0407602478594184	0.0602625062704571	1.04160234921401	0.925563910683848	1.17218858834561	0.498800529898701	0	1.04385030574309	0.903541249604482	1.20594766567317	0.560088363112248	1.03706317046754	0.844455732093757	1.27360142002183	0.728461520053261
DNMT3A	missense	bladder	5067	565851	570918	0.00734912473114334	0.116316412141208	1.00737619582395	0.802015893583225	1.26532006164965	0.949621433066145	0	1.01860157655488	0.73197437052432	1.41746653098917	0.912949346268148	0.997287030649171	0.72785860780275	1.36644866302189	0.986510818544591
MSH6	missense	bladder	5067	565851	570918	-0.0531522864925728	0.0967813612760308	0.948235598013037	0.784396796275028	1.14629579520092	0.582868467606172	86.8670467582949	0.73374747615885	0.564074765652188	0.954457443503959	0.0210346060112985	1.25228737589542	0.952276121769902	1.64681612399598	0.107395759678158
MLH1	missense	bladder	5067	565851	570918	0.119611076251043	0.0788461224344477	1.1270584265394	0.965678337629813	1.31540767493163	0.129261853606861	55.0538187102424	0.998737997999802	0.800222831810512	1.24649978605565	0.991088738609572	1.26369491306955	1.01859735896065	1.56776848012578	0.0333815035211081
MITF	missense	bladder	5067	565851	570918	0.0732953247031828	0.130642081522968	1.07604827363166	0.832969335225576	1.39006304100273	0.574770836390772	9.46400204125835	0.97312855635161	0.708506678657421	1.33658470091127	0.866405563724918	1.29797817245811	0.841466840682447	2.00215534911789	0.238236629953592
TET2	missense	bladder	5067	565851	570918	0.0223390413688365	0.0292158033143624	1.02259042616203	0.965679885743207	1.08285488298583	0.444496758561092	0	1.01035650456161	0.940932411227507	1.08490286244707	0.77665995441558	1.04540292414127	0.949347320199521	1.15117749905634	0.366562933874499
HLA-DPB1	missense	bladder	5067	565851	570918	-0.0505804802146881	0.0357750738540258	0.950677414870997	0.886301284005849	1.01972947964254	0.157406835441676	46.5150897303985	0.91653462352914	0.839702948791023	1.00039629173288	0.0510415762738963	1.01495559611914	0.902803917588978	1.14103942398105	0.80376507133079
POT1	missense	bladder	5067	565851	570918	0.635635233976325	0.194377124149864	1.88822122284537	1.29002690045767	2.76380235570184	0.00107504386777058	0	1.906931809135	1.18063058958286	3.08003956256605	0.00832084165697536	1.85659599363454	0.991279133260632	3.47727352258662	0.0532848140876015
CPVL	missense	bladder	5067	565851	570918	-0.0437879754557633	0.0496213700910277	0.957156876710905	0.868451035005783	1.05492336321399	0.377537892754555	0	0.942405735312945	0.836191518687631	1.06211143033909	0.330909878947144	0.986653440544416	0.834770641278289	1.1661706384971	0.874818191667526
CDKN2A	missense	bladder	5067	565851	570918	0.181260256626881	0.508401636689253	1.19872711537532	0.442555835326627	3.24692746639643	0.72144395290614	0	0.736881056099759	0.145154711736554	3.74079273309567	0.712611210819737	1.60752277682392	0.455243482485985	5.6763678721908	0.460846714483057
JAK2	missense	bladder	5067	565851	570918	-0.0629471144342543	0.0950746022253744	0.938993131559023	0.7793539976133	1.13133197983865	0.507919131724773	0	0.928569276653003	0.733805104461319	1.17502712409836	0.537204577146314	0.956750737758573	0.705273401880005	1.29789663378985	0.776292806087835
ATM	missense	bladder	5067	565851	570918	-0.00275530486905114	0.0297397827059317	0.997248487499566	0.940781648893772	1.05710453322465	0.926183917653897	0	1.001261481808	0.931713570119083	1.07600080872946	0.972619917757628	0.989654650429881	0.896085570553603	1.09299419531151	0.837403015477791
FAM111A	missense	bladder	5067	565851	570918	0.0999180228961382	0.204020067119521	1.10508032307792	0.740852328158734	1.6483750864212	0.624313608182394	0	0.979284487860608	0.581059057681666	1.65043138986709	0.937348846367362	1.3120639639791	0.704312614792288	2.44424394710047	0.392191637133546
HAL	missense	bladder	5067	565851	570918	0.0321813409561982	0.0728131280826166	1.03270475999478	0.895359677005782	1.19111810449444	0.658509695202746	0	1.03888675335713	0.875979502703107	1.23209011508882	0.661106769494224	1.01841718735154	0.784789289707548	1.32159495688265	0.890824953840352
BRCA2	missense	bladder	5067	565851	570918	0.021350938495039	0.0779490779629045	1.02158050066053	0.876843767307883	1.19020828822677	0.784154707828818	67.6075594452087	1.12718339617277	0.933905754091592	1.36046105620522	0.21222622376633	0.844228826711968	0.649716492747711	1.09697432619772	0.205056184576726
OCA2	missense	bladder	5067	565851	570918	-0.0360756221942522	0.0323442688762204	0.964567348025648	0.905317811231022	1.02769453702907	0.264694614487272	0	0.943555469495194	0.871976515799246	1.02101020828326	0.148906099192323	1.00406812571479	0.902632575933979	1.11690274421266	0.940440802693099
IDH2	missense	bladder	5067	565851	570918	-0.00899378796841487	0.0973751860487248	0.991046535166141	0.818857137516217	1.1994439443295	0.926410258318909	0	0.995741380693806	0.791558318713984	1.25259361664831	0.970923991899099	0.980595912924434	0.695383252652478	1.38278904586253	0.911028644558207
PALB2	missense	bladder	5067	565851	570918	-0.0401214523260522	0.0604233465850485	0.960672756125948	0.853381116830928	1.08145367428545	0.50668660168936	0	0.974108142690723	0.840043472770785	1.12956853355051	0.728409644150677	0.937273207446461	0.769450412497103	1.14169938845836	0.519880274271972
PRDM7	missense	bladder	5067	565851	570918	-0.023919303129399	0.0341490986039227	0.976364496138364	0.913154393948195	1.04395010924473	0.483654236055259	0	0.998167006865326	0.920251813014116	1.0826790662125	0.964709487885126	0.931961657271196	0.828241019853934	1.04867123192818	0.241793713836366
NF1	missense	bladder	5067	565851	570918	0.00288656614397615	0.0948641026764884	1.00289073628753	0.832731799099181	1.20781964855835	0.975725367821136	0	0.989071851948039	0.778987745530454	1.2558132447254	0.928130061991382	1.02455644665006	0.761786349256474	1.37796629382601	0.872528951599935
BRCA1	missense	bladder	5067	565851	570918	0.252346887821755	0.140002912942887	1.28704241919944	0.978187627413249	1.69341560084868	0.0714761646497511	0	1.31069740448743	0.907411626685969	1.89321762649688	0.149274307089924	1.25792237049338	0.832983878095605	1.89963903479783	0.275247997333933
HOXB13	missense	bladder	5067	565851	570918	0.392153392474152	0.165921455276844	1.48016474012124	1.06924556020969	2.04900327803888	0.01810380588893	0	1.48347029505152	0.998085916414956	2.2049044877869	0.051117921181392	1.473373375478	0.83405331988246	2.6027461935807	0.181898607510886
PPM1D	missense	bladder	5067	565851	570918	0.522942240569347	0.193562041844893	1.68698386730544	1.15438485587413	2.46530830170483	0.00689906152079625	69.5412137145706	2.05120929812627	1.32857004668769	3.16690835775609	0.00118684347426546	0.899166035375275	0.412503677741395	1.95998145664861	0.789204972502103
TP53	missense	bladder	5067	565851	570918	0.570124410240098	0.24370956457279	1.76848705564727	1.09687194336178	2.85133235918715	0.0193168091697346	0	1.68515479741873	0.846987807945917	3.35275982088836	0.137062732768852	1.84976566884599	0.952471589030431	3.5923728004573	0.0693435174022768
SRSF2	missense	bladder	5067	565851	570918	0.238049275710415	0.243774699655816	1.268771710912	0.786832130822261	2.04590228506338	0.328810080448861	39.1850058771414	1.69773379577164	0.883614465498883	3.26194302362157	0.112152003142831	0.907136142481228	0.450064499738781	1.82839566656187	0.785207141052428
PLEKHA4	missense	bladder	5067	565851	570918	0.0250648330479659	0.0469424023408246	1.02538159698373	0.935250767715281	1.12419840296029	0.593377051474089	67.7598588191394	0.960785731520397	0.854628870061515	1.08012876024975	0.503076875810493	1.13894967668748	0.981517190099166	1.3216338736721	0.0864971803157146
ASXL1	missense	bladder	5067	565851	570918	-0.0487674829526136	0.0758440648809732	0.952402553784799	0.820846529191826	1.105042894375	0.520226245282151	0	0.962871810306245	0.796736621327936	1.16364943980757	0.695401794380132	0.935843744489436	0.736239646592863	1.18956309695221	0.587999637243193
SAMHD1	missense	bladder	5067	565851	570918	0.314491938911147	0.264171700082538	1.36956331233934	0.816053731315622	2.29850510392488	0.233856576747501	0	1.49629661132587	0.828606091344607	2.70201193601188	0.181399272798298	1.02256403651312	0.349403694765348	2.99263351943724	0.967514403668425
RTEL1	missense	bladder	5067	565851	570918	-0.230495283939683	0.0771675720076896	0.794140180206391	0.68267187928463	0.923809292509755	0.00281780524132674	0	0.771424480300951	0.642478531966553	0.926249982215081	0.00542071292215051	0.845571373138865	0.646164791126381	1.10651486569794	0.221562903301308
IGLL5	missense	bladder	5067	565851	570918	-0.178401662611195	0.239085911688925	0.836606322513647	0.52361351230799	1.33669227859444	0.455557331335105	34.4970321044066	0.915124877239939	0.560781312602461	1.49336920136832	0.722613262518262	0.316258279721928	0.0630455983826463	1.58645967456158	0.161788039311946
CHEK2	missense	bladder	5067	565851	570918	0.292576896272749	0.101053231963232	1.33987576405483	1.09912697005848	1.6333573026654	0.00378826496761993	1.23937698921696	1.47803384998163	1.12238723192162	1.94637287342564	0.00540106035480431	1.20588493617951	0.906651686431644	1.60387776371748	0.198258075153323
FLG	missense	bone	780	565851	566631	-0.0852282602685159	0.248879005178576	0.918302648467472	0.563818917710449	1.49565707657834	0.732013339372858	0	1.04137764437955	0.192728699128164	5.6269118357528	0.962430086826987	0.907825701749679	0.54538539319579	1.51112867165005	0.709925078011352
IFIH1	missense	bone	780	565851	566631	0.10767558380868	0.150440420173046	1.11368638887808	0.82929260763236	1.4956088615252	0.474154544633176	0	0.965751547900194	0.473460361707356	1.9699136986004	0.923665793535294	1.14693665501095	0.829636170104294	1.58559105546512	0.406722965821816
DNMT3A	missense	bone	780	565851	566631	-0.225355676039489	0.314910981005832	0.798232256175559	0.430602513378533	1.47972832253071	0.474227825493933	0	1.15739918445712	0.243401622619994	5.50354947416837	0.85421348047937	0.744985396183161	0.380409848881347	1.45896128125561	0.390629544432921
MSH6	missense	bone	780	565851	566631	0.159130339106918	0.214158848854726	1.17249075812013	0.770578851305122	1.78402842947058	0.457452521966724	30.5083353089748	0.476515443586629	0.103201904379824	2.20022071628508	0.34227462793861	1.26166401816526	0.815410421706288	1.95214097386933	0.296637654586127
MLH1	missense	bone	780	565851	566631	0.114163123050211	0.162569673246009	1.12093496030122	0.815081165205774	1.54155836113364	0.482528753520538	48.8097345443439	1.79397631365969	0.862456732786554	3.73160866119475	0.117820937172191	1.00438770180863	0.705043530005802	1.43082605911739	0.980654355475822
MITF	missense	bone	780	565851	566631	0.289625596532887	0.313421482514245	1.33592721859756	0.722766389922175	2.46926470056525	0.355446205273713	31.6937432171196	2.22040456989029	0.79510166826503	6.20071199793572	0.127914679007109	1.00658702552634	0.467674048978035	2.16650344865629	0.986606605416933
TET2	missense	bone	780	565851	566631	-0.0100168156672312	0.0727701138260203	0.990033185540597	0.858435598370267	1.14180459236837	0.890516934158299	0	1.10324181618065	0.785949912329361	1.54862604585358	0.570125412081928	0.967263074149538	0.826552316281498	1.13192817464028	0.67816090316009
HLA-DPB1	missense	bone	780	565851	566631	-0.00883300847425219	0.0882049357765677	0.991205887936742	0.833841864214901	1.17826791199255	0.920231683567527	0	0.833936189266528	0.537792883956197	1.29315502029778	0.41715542552284	1.0231973530593	0.847750438103426	1.23495403393685	0.811145070729213
POT1	missense	bone	780	565851	566631	0.944597230560583	0.402580150950352	2.57177733664313	1.16830576331549	5.66122232462631	0.0189578793029805	0	3.91415538492298	0.846629172411028	18.0960128431336	0.0806658721595919	2.20938709102078	0.879846954318681	5.54800047213806	0.0915126745313927
CPVL	missense	bone	780	565851	566631	0.105713468923669	0.123267633861599	1.11150335062353	0.87294157140013	1.41526046979958	0.391117201370293	0	1.14547353153363	0.662150793773685	1.98158731180588	0.627184901978832	1.1034623588265	0.843066335621632	1.4442863223202	0.473432507157393
JAK2	missense	bone	780	565851	566631	-0.0302556445330272	0.229124285143358	0.970197476161864	0.61919750172445	1.52016624765023	0.894945493909675	0	0.818399660521833	0.245576635378005	2.72736860048308	0.744194477504156	0.997257932512708	0.61461139987538	1.61813364373192	0.991128627292602
ATM	missense	bone	780	565851	566631	0.150675911927361	0.0736156290682773	1.16261980580638	1.00641240223571	1.34307249180409	0.0406784697612256	21.2621406553772	0.968566707676366	0.68333446094193	1.37285841830061	0.857586384018819	1.20727483908747	1.03034135522735	1.4145919017024	0.0198254996912206
FAM111A	missense	bone	780	565851	566631	1.09780907202319	0.437852087512448	2.99759131754168	1.27078491128377	7.07086905676578	0.0121671140080393	84.4638126360166	6.11921744936386	2.20656067339509	16.9697677675843	0.000500041769129578	0.531862052748819	0.108703511334576	2.60228248086235	0.435757301480672
HAL	missense	bone	780	565851	566631	-0.200020485458824	0.213714138623303	0.818713981174642	0.538540541011258	1.24464646934876	0.349311610984647	0	1.06504157940062	0.465931141481469	2.43450901831869	0.881246404012646	0.747618733159697	0.459916450245581	1.21529414717142	0.240647856075294
BRCA2	missense	bone	780	565851	566631	-0.104442415474078	0.181265397151257	0.900826669590058	0.631462914140844	1.28509318674527	0.564490095865267	0	0.788103618273982	0.287330911030444	2.16164460311314	0.643681873288628	0.918032140220954	0.628069167163653	1.34186337196691	0.658781917426618
OCA2	missense	bone	780	565851	566631	0.111341969757103	0.0780950301630287	1.11777708746272	0.959136885311152	1.3026562072538	0.153947985441392	0	1.01968273182405	0.704591808324751	1.47568118348166	0.917681696898647	1.1392297278013	0.96289917705759	1.3478507445319	0.128683905641276
IDH2	missense	bone	780	565851	566631	0.095007311231417	0.250429726022802	1.09966689501586	0.673123854773009	1.79650040838565	0.704407829577241	0	1.16515461730674	0.415617270420591	3.2664313512703	0.771339010945134	1.08117406969219	0.618709285312842	1.88931602729014	0.78403981313072
PALB2	missense	bone	780	565851	566631	-0.0502466963213531	0.150451056976635	0.950994788644018	0.708131584012803	1.27715117987412	0.738399403926002	0	0.867644850147834	0.404767439949893	1.85985213158758	0.715150455431801	0.966460901167066	0.701963290045169	1.33062039957183	0.834366991611171
PRDM7	missense	bone	780	565851	566631	-0.100920176900287	0.0899444922583234	0.904005190502366	0.757896730297467	1.07828065722683	0.261850827350357	0	0.85109701276783	0.565956018390676	1.27989826347654	0.438635470822243	0.916606236644616	0.753856717239646	1.11449161868876	0.382612528049755
NF1	missense	bone	780	565851	566631	0.0568282184454905	0.223226206859587	1.05847396847369	0.683391684368427	1.63942167802621	0.799049962432562	5.39300702485032	1.6068033413164	0.648005195275912	3.98425351600191	0.306038839823462	0.932997076952882	0.566296999021802	1.53715020052421	0.785429965191391
HOXB13	missense	bone	780	565851	566631	0.18043643629007	0.492476609799153	1.19773998626374	0.456210942994802	3.14455647485728	0.714077214733628	0	2.16403255594107	0.458042656917569	10.2240191660045	0.329850130930976	0.825228362945352	0.240667464398109	2.82963820104475	0.759955093077138
PLEKHA4	missense	bone	780	565851	566631	0.096247760564742	0.112001982089472	1.10103182246932	0.884023095523719	1.37131154177814	0.390153073737551	56.3674746801907	0.696434502239696	0.370056909131264	1.31066601904144	0.262118618057948	1.17235803768836	0.927686269293936	1.48156053832573	0.183035891134941
ASXL1	missense	bone	780	565851	566631	0.524341839531813	0.139649765698846	1.68934662124411	1.28483888390697	2.22120613133274	0.000173554855307614	72.1732528663054	2.72216883002553	1.54854590624797	4.78526539592039	0.000502566525931631	1.45854933990763	1.06653889363653	1.99464472382381	0.0181122683526383
SAMHD1	missense	bone	780	565851	566631	0.9532921535307	0.568608155019128	2.5942362402057	0.851156427142178	7.9069621698015	0.0936332123804967	38.2690857480776	5.27621596416618	1.10747033275679	25.1369757519596	0.0367869095805761	1.24052024742883	0.25260691549647	6.09203624238226	0.790671590470671
RTEL1	missense	bone	780	565851	566631	0.102331953343399	0.181943673233208	1.10775113239352	0.775481545612681	1.58238784438077	0.573817943024032	0	0.766149297789894	0.309056840395183	1.89927764016931	0.56523400354675	1.18482998126257	0.803987946831771	1.74607354504583	0.391317541126853
CHEK2	missense	bone	780	565851	566631	0.0995601759525832	0.23584293719696	1.1046849442087	0.695806630520408	1.75383328130788	0.672918381424032	0	0.894177174217944	0.194645246823124	4.10774386707191	0.885674403184012	1.1285768693972	0.694811502280636	1.83313855046679	0.625028612008126
FLG	missense	breast	30186	322313	352499	0.0645164768153652	0.0567856271585397	1.06664315298215	0.954296072399425	1.1922165968294	0.255897575985646	0	0.951419619208365	0.725812662222153	1.24715279703612	0.718384186591901	1.09174752071248	0.96626367082128	1.23352733314373	0.158814313883622
IFIH1	missense	breast	30186	322313	352499	0.0386903575264396	0.0258723594858345	1.03944857638632	0.988053398864703	1.09351715625189	0.134801701703237	31.6927981196833	1.01703004463378	0.956083414453398	1.08186178742484	0.592247436937626	1.08723169825408	0.994924212228337	1.18810332602215	0.0646673674751353
DNMT3A	missense	breast	30186	322313	352499	0.193814877364162	0.0494265158840748	1.21387154705466	1.10179502019874	1.33734869529824	8.80822898047003e-05	72.1173254020089	1.32214677891637	1.15962049250761	1.50745189162606	3.00756483082363e-05	1.09556456868052	0.948926927724589	1.26486211854711	0.213163991625147
MSH6	missense	breast	30186	322313	352499	0.101389344954519	0.0385364804769488	1.10670744885304	1.02619648178507	1.19353496049436	0.00851349147238267	81.6868532609357	1.03061876147498	0.935997162210792	1.1348058246196	0.539340812463115	1.24015388887036	1.0979962153239	1.4007167298173	0.000530313226992261
MLH1	missense	breast	30186	322313	352499	-0.0233451865405391	0.0337800756043147	0.97692520413285	0.914339878696602	1.0437944102695	0.489506861809273	21.5709689876582	0.939888816904671	0.855347685935846	1.03278585149375	0.197351717243436	1.0144029313379	0.924296714815645	1.11329326461164	0.763183798360757
MITF	missense	breast	30186	322313	352499	0.0498624642128048	0.0552073124115125	1.05112651892074	0.943327387725786	1.17124444085325	0.366427258508474	71.8296336126335	1.11667835554848	0.985293401055094	1.26558297093552	0.083991836433536	0.878990468203496	0.70878420206325	1.09006978561812	0.240159084213607
TET2	missense	breast	30186	322313	352499	-0.00734427330944162	0.0126632348546184	0.992682629963827	0.96834799479725	1.01762879577008	0.561936074108635	0	0.996170555325826	0.96628399937358	1.02698148364403	0.805005042049117	0.985828611729928	0.94451437055751	1.02894998953982	0.513483561834252
HLA-DPB1	missense	breast	30186	322313	352499	-0.00467471710949538	0.0152965642541035	0.995336192374328	0.965938190182837	1.02562891282174	0.759904885846838	0	0.988674362149853	0.953004310439945	1.02567951022297	0.543483655116497	1.00873706648888	0.957762766167147	1.06242433434817	0.742302908301536
POT1	missense	breast	30186	322313	352499	0.297463739422477	0.0984998571193928	1.34643955179185	1.11005278359965	1.63316510116807	0.00252824079449075	0	1.32218738741216	1.04167463183996	1.67823947516501	0.0217012617446368	1.39381162791792	1.00314856930531	1.93661329294877	0.0478500877377713
CPVL	missense	breast	30186	322313	352499	0.00811544147666684	0.0214517055166112	1.0081484609339	0.966640009202639	1.05143932550626	0.705198698375843	46.9620986134932	0.988444050160859	0.939661952348503	1.03975864709274	0.652627888550309	1.05345111144217	0.976817391619907	1.13609693451338	0.176605336157539
CDKN2A	missense	breast	30186	322313	352499	0.861243878853069	0.159712193625895	2.36610200825934	1.73015972606748	3.23579299017307	6.94940914914284e-08	45.1921609630293	2.92148239441078	1.88585986841163	4.525818446967	1.58186437494578e-06	1.89745172900519	1.21247274933135	2.96940534613277	0.0050609794282643
JAK2	missense	breast	30186	322313	352499	0.00297787242754638	0.0398375588593079	1.00298231069408	0.927648575446613	1.08443384940349	0.940413327025223	4.26353517193677	0.971400590058618	0.879572413906409	1.07281571300693	0.566846931439979	1.05631941688017	0.930922066402484	1.19860807982572	0.395444523493872
ATM	missense	breast	30186	322313	352499	0.00818108222177159	0.0128583064975992	1.00821463872201	0.983123298953269	1.03394636137259	0.524614263333804	0	1.00953550461571	0.978971295792532	1.0410539506724	0.545157067589363	1.00551398489225	0.962227075628553	1.05074820634562	0.806515706494144
FAM111A	missense	breast	30186	322313	352499	0.0635610294244492	0.0895370154385649	1.06562451826803	0.894108366242387	1.27004248792157	0.477775139745109	56.3240108727143	1.15543801380606	0.941832477198448	1.41748881682149	0.1659471368455	0.849356362876	0.603194309304573	1.19597652038472	0.349755112204515
HAL	missense	breast	30186	322313	352499	0.0661811713000906	0.0310787502342845	1.06842026672142	1.00528184015052	1.13552420898218	0.033215646920391	0	1.07345092714782	0.998451917663131	1.15408350929052	0.0551060623080786	1.05636021172399	0.943873325295764	1.18225281614341	0.339858729540036
BRCA2	missense	breast	30186	322313	352499	0.0301808859410867	0.0325365497669558	1.03064094555075	0.966968286541944	1.09850630411514	0.353615378783908	24.5976405986494	0.99806093732446	0.917651873257685	1.08551582974131	0.963876225992471	1.07668682050669	0.976196198575139	1.18752204848252	0.13939654839192
OCA2	missense	breast	30186	322313	352499	0.0182784087012971	0.0137906881873753	1.01844648128504	0.991287333720692	1.04634973126181	0.185032974497255	0	1.01880782839436	0.985598796286018	1.05313581460221	0.270447767741068	1.01772874069974	0.971276820998366	1.06640225243059	0.460956967847094
IDH2	missense	breast	30186	322313	352499	-0.0148452322700131	0.0424235257648499	0.985264414940565	0.906654511515928	1.07069005339761	0.726391799825848	0	0.976153391016098	0.885143568489687	1.07652077777406	0.628851696472802	1.00930074258719	0.862100583784552	1.18163472818344	0.908363942442236
PALB2	missense	breast	30186	322313	352499	0.0164215697825463	0.0256764612043887	1.01655714486147	0.96666490950721	1.06902445574001	0.522460410236224	81.7327724742901	1.06010469780942	0.99699408719292	1.12721026609273	0.0623451935982934	0.93274861580373	0.854254600252558	1.01845513038684	0.12060507693571
PRDM7	missense	breast	30186	322313	352499	0.0186246147873529	0.014567145547044	1.01879913469704	0.990122638906469	1.04830617549135	0.201060625789323	0	1.02457536404366	0.989831327170986	1.06053895021233	0.167801781753659	1.00635551456551	0.956448934300034	1.05886617191704	0.807131519811987
NF1	missense	breast	30186	322313	352499	0.0515749762884489	0.0401193823714239	1.05292812797576	0.973305208442164	1.13906473844624	0.198604470966465	0	1.05529828772461	0.954839644204881	1.16632618139966	0.291632116998636	1.04910703178493	0.92379633663801	1.19141581373457	0.460115190697652
BRCA1	missense	breast	30186	322313	352499	0.118033829811976	0.0599016615029121	1.12528217880796	1.0006289283447	1.2654640957038	0.0487856713495282	3.78446626285898	1.05939116427008	0.898208010869168	1.24949858535273	0.493263528493919	1.19702570290287	1.01288039329763	1.41464929412359	0.0348472053197756
HOXB13	missense	breast	30186	322313	352499	0.0991997291411229	0.0794358567149705	1.10428683579566	0.945074338879599	1.29032115839402	0.211737168815998	81.8411441583368	0.959241634740967	0.789203897487181	1.165914812066	0.675950475105939	1.41336999848497	1.09163131443924	1.82993536938208	0.00865947702662318
PPM1D	missense	breast	30186	322313	352499	0.136479187572617	0.096158417289886	1.14623102167761	0.949340403987161	1.38395621795728	0.155806887144608	0	1.13000376232104	0.886550043485219	1.44031181572098	0.323512701875836	1.17135973894446	0.868425634301934	1.57996676263819	0.300222368346405
TP53	missense	breast	30186	322313	352499	0.230558078375625	0.131017651317415	1.25930260341146	0.97410926535177	1.62799298124549	0.078450506431797	0	1.11195575132624	0.773142706173362	1.59924627502114	0.567097391283547	1.42567489987406	0.991779331035245	2.04939632892862	0.0554438072469503
SRSF2	missense	breast	30186	322313	352499	-0.0268604961819248	0.153837357900627	0.973497038605781	0.720092086564562	1.3160767933106	0.861391427781802	0	0.95567742079428	0.650390996533984	1.40426195547479	0.817405482328095	1.00250755990222	0.617119886213948	1.62856752814586	0.991928196920867
PLEKHA4	missense	breast	30186	322313	352499	0.00571977899360745	0.020257178033653	1.00573616816205	0.966587394835617	1.04647054715762	0.777668913488039	0	1.0117778547934	0.963278163686892	1.06271943664975	0.640364858689082	0.994450374438914	0.929607516461663	1.06381621244397	0.871491917986153
ASXL1	missense	breast	30186	322313	352499	-0.0361400660724813	0.0318378243419229	0.964505189567816	0.906158489397123	1.02660877935621	0.256320899153118	0	0.943680627797236	0.870950318702423	1.02248441519206	0.156604196236682	0.997343713461635	0.903038230383065	1.10149764352667	0.958143948218224
