Gene	Group	Cancer	N_case_meta	N_ctrl_meta	N_total_meta	ClinVar_Carrier_log_OR	ClinVar_Carrier_log_OR_SE	ClinVar_Carrier_OR	ClinVar_Carrier_OR_CI_LB	ClinVar_Carrier_OR_CI_UP	ClinVar_Carrier_P	I2	ClinVar_Carrier_UKB_OR	ClinVar_Carrier_UKB_CI_LB	ClinVar_Carrier_UKB_CI_UP	ClinVar_Carrier_UKB_P	ClinVar_Carrier_AoU_OR	ClinVar_Carrier_AoU_CI_LB	ClinVar_Carrier_AoU_CI_UP	ClinVar_Carrier_AoU_P
MLH1	pLoF	stomach	1430	565851	567281	3.66793854123433	0.457360237371102	39.1710730203085	15.9830525943819	95.9999945255563	1.05915764812975e-15	85.9991881412519	5.97927765157592	1.15487584523135	30.9572335262352	0.0330398187279717	86.7296570663221	29.7705230716034	252.667156594797	2.83332872413576e-16
ATM	pLoF	stomach	1430	565851	567281	1.55422475768233	0.380873650752109	4.73141710823471	2.24280231968557	9.9814003470598	4.49034964132077e-05	0	5.9146127135167	2.31608059083992	15.1042427838001	0.000202609674976157	3.21438041109907	0.93590538945335	11.0398353761937	0.0636329534033274
BRCA2	pLoF	stomach	1430	565851	567281	2.38971929728425	0.385904916253289	10.9104309255726	5.12105032682586	23.2447438288453	5.92143274975298e-10	72.9291597123304	2.69961542891011	0.538222497856042	13.5407261737298	0.227417985457465	16.1774334253375	6.87033408888819	38.0926675246412	1.88320443895883e-10
BRCA1	pLoF	stomach	1430	565851	567281	1.80437335081762	0.507695865036891	6.07616263290346	2.24635238894624	16.435423276938	0.000379356002156263	10.2446513524858	3.06487582002377	0.610182180879312	15.3945232858649	0.173805023084323	9.24419142192325	2.61212092252762	32.7148235398186	0.000562681158019245
CHEK2	pLoF	stomach	1430	565851	567281	0.440221461741197	0.355043511802547	1.55305112183483	0.774412164899936	3.11457889784578	0.215009246272819	0	1.71262478749379	0.790521798210574	3.71031345293384	0.172559352198297	1.02293705872054	0.207076736893249	5.05320028605272	0.977800782187045
FLG	pLoF	testis	1050	243538	244588	0.200269400743809	0.114702314777516	1.22173184929842	0.975755725481582	1.52971555545159	0.0808122256838545	12.9651777791429	1.29943721227583	1.01048461148448	1.67101710353272	0.0412263994086027	0.956110110569461	0.579055434998179	1.57868571518722	0.860751565385986
IFIH1	pLoF	testis	1050	243538	244588	-0.378097658135954	0.289093176939367	0.68516358559993	0.388792353655416	1.20745465958475	0.190915804936477	0	0.756377049225137	0.412238190171811	1.38780504629153	0.367237882803449	0.350320679557653	0.0720975924060072	1.70220078688107	0.193440189699674
ATM	pLoF	testis	1050	243538	244588	1.38362788840317	0.5003009863238	3.98934831665582	1.49639064795839	10.6355248967361	0.0056819755116649	0	4.28963316160572	1.22640075633954	15.0040291201948	0.022642103474167	3.55562436406477	0.734684432635486	17.2080202829119	0.114855358828691
CHEK2	pLoF	testis	1050	243538	244588	0.974326176128569	0.291226797365016	2.64938139295967	1.49710335124195	4.68853520335653	0.000821069804374588	0	2.76055919798419	1.45188792505791	5.24881222169483	0.00195307412111167	2.27172825872335	0.655531820024179	7.87261445415701	0.195669988008941
FLG	pLoF	thyroid	3466	565851	569317	0.0847260483545781	0.0717222686794817	1.08841885171669	0.945683800121815	1.25269735679058	0.23748061970558	0	1.19210660887542	0.933258771551466	1.52274825615831	0.159448513463182	1.04076442962906	0.87655896604475	1.23573044135152	0.648335551000352
IFIH1	pLoF	thyroid	3466	565851	569317	-0.16918276078233	0.153996242422838	0.844354574381241	0.624371428518861	1.14184380436779	0.271935525169308	0	0.889874599104629	0.530461527436944	1.49280722761889	0.65846539553	0.821782673910445	0.566707272946116	1.19166771873001	0.300593347329479
DNMT3A	pLoF	thyroid	3466	565851	569317	0.432166222122171	0.582423774487829	1.54059117421357	0.491957277989936	4.82444568309306	0.458079240794127	65.8998668882553	4.18171023218029	0.831440045081039	21.0318237248446	0.0825670075711272	0.568904375564238	0.113328846763035	2.85586766106317	0.493221884311921
MSH6	pLoF	thyroid	3466	565851	569317	1.62169185875664	0.516144756757183	5.06164666769188	1.84055420511787	13.9198655042683	0.00167836865175051	0	7.47517157433096	1.46949993489587	38.0253096572236	0.0153609385560899	3.95820342681104	1.08758735978522	14.4056238122451	0.0368564207224155
MLH1	pLoF	thyroid	3466	565851	569317	1.65400973513185	0.597883794011235	5.2279003519754	1.61959971941048	16.8751215270232	0.00566719857692455	0	5.94302441600787	1.17341344732361	30.0998248228914	0.0313056513181161	4.54549664561139	0.834973038555405	24.7451579885875	0.0798852392583418
ATM	pLoF	thyroid	3466	565851	569317	0.481332677236276	0.357492518205239	1.61822954349574	0.803048809306368	3.2609062177731	0.178169267571333	0	1.90468588238718	0.385877723756127	9.40149712518203	0.428956487579636	1.55652059947438	0.713676019451368	3.39475659901049	0.266095443877769
BRCA2	pLoF	thyroid	3466	565851	569317	0.937017180285598	0.413714814903935	2.55235683232203	1.13445350683453	5.74243489068009	0.0235196333792359	0	3.25113211920679	0.653301783970935	16.1791385174119	0.149865979815422	2.3491327620182	0.917956240740232	6.01164248214843	0.0748464061621528
BRCA1	pLoF	thyroid	3466	565851	569317	0.663750214448686	0.580999483407665	1.94206184315817	0.621892613616655	6.0647194066463	0.253276060439383	17.0115868133307	3.66912785378254	0.734560287067518	18.3272897329466	0.113179786406071	1.0247016646154	0.204332592894306	5.13874701334945	0.976337189886326
CHEK2	pLoF	thyroid	3466	565851	569317	1.05387734624782	0.177472668565051	2.86875272939059	2.02594712572383	4.06217028958524	2.88077827998675e-09	0	3.53984930196923	2.02115549866675	6.19968779686558	9.82730245083073e-06	2.51468307384363	1.61366507799561	3.91880015754598	4.6216849817464e-05
FLG	pLoF	eye	808	565851	566659	-0.222354205474567	0.15661086843987	0.800631725964044	0.589013681525287	1.08827889865007	0.155669458264286	0	0.740704034546994	0.505827003760192	1.08464447867694	0.122970009897482	0.923735920666498	0.550755224043503	1.54930541532582	0.763673714362008
IFIH1	pLoF	eye	808	565851	566659	-0.321855361583059	0.31489590982836	0.724803017109719	0.391003016682659	1.34356869690783	0.30673319423848	0	0.659358927675898	0.305924417155836	1.42111636445302	0.287787605758458	0.861382443845947	0.305306462462414	2.43027844409733	0.777971172549439
DNMT3A	pLoF	eye	808	565851	566659	1.56806043678188	0.578360469624232	4.79733443097175	1.54418265771859	14.9039477470813	0.00670368435316947	0	5.94994243708646	1.18675700720466	29.8307191697392	0.0301489246809238	3.88649971933556	0.789233805445086	19.1386633012723	0.0951240752842815
FLG	pLoF	non_melanoma	51163	565851	617014	0.116656679270323	0.018606785096508	1.1237335624296	1.08349079962755	1.16547101255017	3.6202931203704e-10	0	1.11795952193702	1.07185293974463	1.16604941437901	2.11301280675867e-07	1.14121530625571	1.06097405055167	1.22752519211485	0.000383599534148872
IFIH1	pLoF	non_melanoma	51163	565851	617014	0.0985172408393147	0.0349366411263339	1.10353343007293	1.03049851725844	1.18174457400322	0.00480411603658144	0	1.11247554678729	1.0278758463106	1.20403825680101	0.00825920966512315	1.07720383732123	0.939462952213723	1.23513982579656	0.286706232910969
DNMT3A	pLoF	non_melanoma	51163	565851	617014	-0.0257318491072407	0.176758144761077	0.97459639346574	0.68923606506713	1.37810276956984	0.884255644470045	0	1.09186381412085	0.650140130079937	1.83370712470857	0.739704098023866	0.889237363800783	0.558189441509447	1.41662136611013	0.621240386488483
MSH6	pLoF	non_melanoma	51163	565851	617014	0.582944413238623	0.226441602517359	1.79130501564649	1.14927007987011	2.79201008995459	0.010042288765578	0	1.8805692736264	1.12473093943173	3.1443438327522	0.0160335637544048	1.55350796902962	0.644560937300974	3.74423405170088	0.326364356254239
MLH1	pLoF	non_melanoma	51163	565851	617014	0.108895683311514	0.302901614806281	1.11504602636531	0.615832312442672	2.01893862305058	0.719214774209733	0	0.962072547972136	0.481502994877891	1.92228002194737	0.912818068410547	1.68121047659962	0.529863018603211	5.33433843727998	0.377857921415646
POT1	pLoF	non_melanoma	51163	565851	617014	-0.211365779060353	0.3638625026121	0.809477922648976	0.396720538467064	1.65167780268704	0.561311462090189	0	0.908251842206897	0.395160295571982	2.08756147344756	0.820705838579528	0.588853100686682	0.147613601899164	2.34902454602514	0.453136819134593
ATM	pLoF	non_melanoma	51163	565851	617014	0.194386046295321	0.143101194825934	1.21456507080952	0.917514273975302	1.60778786017038	0.17434259356641	0	1.15695062428093	0.802607887274709	1.66773186290142	0.434568947966439	1.30190226635074	0.84089713404689	2.01564429524464	0.23682147556794
BRCA2	pLoF	non_melanoma	51163	565851	617014	0.468241625096911	0.166999523390448	1.59718327563064	1.15134240905334	2.21566963563143	0.00504963809802086	73.4704786344836	1.20260308506072	0.778434504524316	1.85790091753619	0.405791966673586	2.31339888785361	1.40736056130803	3.80273155398658	0.000941170097375637
OCA2	pLoF	non_melanoma	51163	565851	617014	0.797658525597209	0.336616239271546	2.22033597738394	1.14786399544642	4.29483969531443	0.0178055241892439	0	2.51721699195778	1.06363766896611	5.95727433267775	0.0356998226666914	1.85823983503083	0.666034279114929	5.18450084743996	0.236561243461623
PALB2	pLoF	non_melanoma	51163	565851	617014	0.377085062152345	0.223501533793509	1.45802832712423	0.940851564088301	2.2594920217374	0.0915706859025552	66.1765497957384	1.07073125859763	0.610442711570486	1.87808848628653	0.811588043461831	2.35239731421495	1.1688344692593	4.73443697073078	0.016523921508219
NF1	pLoF	non_melanoma	51163	565851	617014	0.610994359752123	0.324642502514062	1.84226235985727	0.975023941377889	3.48086899050972	0.0598288349689021	0	2.19081204819402	0.944223045071503	5.08318183459354	0.0678028728202204	1.46210153835812	0.553125960638439	3.86483560815284	0.443703857443601
BRCA1	pLoF	non_melanoma	51163	565851	617014	0.693419119468984	0.171238080202399	2.00054395177555	1.43017762449344	2.79837695293499	5.13393287383794e-05	0	1.80924860996315	1.17662384226485	2.78201105151223	0.00691571473654088	2.33872910159446	1.3678561684762	3.99870537319583	0.00190527039667038
PPM1D	pLoF	non_melanoma	51163	565851	617014	0.320350045127559	0.223727732072752	1.37760990558056	0.88856431134393	2.1358150757634	0.152179727646225	39.6080219408415	2.21954610714633	0.95004878301673	5.185402065466	0.0655328598342844	1.15786283821135	0.6937717063319	1.93240274844744	0.574869511508654
ASXL1	pLoF	non_melanoma	51163	565851	617014	0.30519684270497	0.207990393851529	1.35689207102578	0.902617107333896	2.03979747054755	0.142278073393146	17.2224626413369	1.72971215083623	0.954404767243702	3.13483778312533	0.0708962795399224	1.09408518537707	0.624978423049742	1.9153019507784	0.752963987002635
SAMHD1	pLoF	non_melanoma	51163	565851	617014	0.364802300282718	0.313297712750393	1.44022924708658	0.779385154855567	2.66140594446911	0.244263959950017	0	1.72216612344094	0.83204973508634	3.56451787875378	0.143035509737869	0.92464175490386	0.294156981353867	2.90648337148654	0.893339189662583
CHEK2	pLoF	non_melanoma	51163	565851	617014	0.0692162562314426	0.07176543048888	1.07166793896077	0.931050832910804	1.23352252186477	0.334805792817936	0	1.05672271372615	0.894712409283421	1.24806908020769	0.515849952275906	1.10996738739977	0.853143066443644	1.4441043355446	0.437136333258029
DNMT3A	missense	anus	957	565851	566808	1.09747243624684	0.317186222271296	2.99658239089124	1.60929929570686	5.5797613590922	0.000540124116325089	0	3.90017564069779	1.13591602880658	13.3912803785979	0.0305839134721427	2.73943317648278	1.33375062366093	5.62660964897315	0.00606582603868473
MITF	missense	anus	957	565851	566808	0.883966923087835	0.278703432038535	2.42048255476955	1.40174548343274	4.17960026780057	0.00151543393601426	0	1.89424729721736	0.821622729088609	4.36717814147557	0.133886282692433	2.90706554523569	1.4121304238997	5.98459599854691	0.0037708129611528
ATM	missense	anus	957	565851	566808	0.488751639479758	0.445351122397153	1.63027977220479	0.681049341558205	3.90252507928305	0.272443696151291	50.253950631409	2.46305550262232	0.868195798126931	6.98764313543838	0.0902080683189998	0.62036907319763	0.125806082079162	3.05913498472926	0.55755510904395
BRCA2	missense	anus	957	565851	566808	0.77693605559715	0.219777566932011	2.17479858487446	1.41365696608567	3.345754308323	0.000407618208382899	89.9647229026185	3.47307188835053	2.06556322174498	5.83968005174907	2.65257208437296e-06	0.777784003061561	0.360069360793632	1.68008728675246	0.522464590662759
OCA2	missense	anus	957	565851	566808	0.163035375827354	0.223846728405425	1.1770783290717	0.759043531175001	1.82534115088952	0.466408627206149	0	1.18524879890148	0.604678289325095	2.32324318583585	0.620641514616307	1.17107637376369	0.65662584204788	2.08858650599304	0.592659264639032
PALB2	missense	anus	957	565851	566808	-0.110322988047983	0.173615023439485	0.895544838300103	0.637244299544788	1.25854489083522	0.525137515371202	0	0.901574235110453	0.526614941946635	1.54351127677909	0.705655490060721	0.89153884850659	0.574474911228902	1.38359657290542	0.608657471665373
HOXB13	missense	anus	957	565851	566808	0.236339560354382	0.576004396974919	1.26660432576834	0.409586029848706	3.91684872320394	0.681579580868047	0	1.40243551354803	0.285522036594771	6.88852388809541	0.677062822094918	1.14247566325847	0.230305442813145	5.66747630969749	0.870513358419743
CHEK2	missense	anus	957	565851	566808	0.739636741951266	0.304919104171054	2.09517428731842	1.15258388625445	3.80862108744695	0.0152796578330335	0	1.14642948688057	0.237209729885897	5.54066887990409	0.865007676849912	2.3186564452328	1.21541020799694	4.42333598619334	0.0107128785860312
DNMT3A	missense	bladder	5067	565851	570918	0.269149403009091	0.205782994649426	1.30885067266854	0.874434528101582	1.95908330274201	0.19089762858736	33.7962345097949	1.68429130188965	0.95290559956702	2.97703905917873	0.0728179537059251	1.01564143061034	0.573681732361092	1.79808325310757	0.957528661008405
MLH1	missense	bladder	5067	565851	570918	0.510719876160088	0.515473681626236	1.6664904299753	0.606779403556428	4.57693576433496	0.321794095628796	0	2.08492497569364	0.579774993246347	7.49758476116977	0.260515904268602	1.15061664599114	0.221911710036415	5.96597027626278	0.867305580549122
MITF	missense	bladder	5067	565851	570918	0.170089380179674	0.163412615259117	1.18541079881568	0.860541479666453	1.6329239149442	0.297941308325748	39.873782778874	1.03601308013003	0.708400901909698	1.51513514354239	0.855251696488536	1.64836122856851	0.909467810053964	2.9875655958474	0.0995164154659399
CDKN2A	missense	bladder	5067	565851	570918	0.782197483746342	0.60096223289862	2.18627128629865	0.6732309462758	7.09976593282724	0.193061673326607	0	1.87648346817591	0.354858307335941	9.92280618360725	0.45887106529891	2.54749690120073	0.481448455160196	13.4796163370551	0.271303277903175
JAK2	missense	bladder	5067	565851	570918	0.477896957511795	0.315755161127508	1.61267930033403	0.868513815400363	2.99446534943947	0.130151478387519	0	1.80459280157995	0.608705614101426	5.34996738007995	0.287025576466215	1.52796256436617	0.719691992188815	3.24398440366685	0.269747362497563
ATM	missense	bladder	5067	565851	570918	0.31915036843962	0.190125528210281	1.37595821004018	0.947916539225726	1.99728659373685	0.0932242242346588	26.2099512593858	1.58614597959585	1.01859715414899	2.46992548363245	0.0412002058414749	0.974871341981565	0.489196085203952	1.94272636711865	0.942332297573531
BRCA2	missense	bladder	5067	565851	570918	0.0200721900732937	0.128534119775452	1.02027499109467	0.793065030154039	1.3125796975956	0.875905053706739	64.9583980799647	1.15562097755924	0.864333959183825	1.54507390295763	0.329027823708294	0.698780942084697	0.42118626192951	1.15933222224256	0.165260704562457
OCA2	missense	bladder	5067	565851	570918	0.0174950598305654	0.102526041871891	1.01764899477988	0.832391588429796	1.24413736391794	0.864506720659362	0	0.990491080621385	0.77857353708655	1.26008981047792	0.937997244588971	1.08290189757131	0.751816693434758	1.55979047818963	0.668811005918165
IDH2	missense	bladder	5067	565851	570918	0.483180042812836	0.629633729985028	1.62122176806472	0.471951340246338	5.56913350404938	0.442844560749388	0	2.91122216005448	0.494212033406829	17.1489439598804	0.237597767257524	0.935685002199611	0.167820823787218	5.21691172515844	0.939560629405289
PALB2	missense	bladder	5067	565851	570918	-0.0921369861514759	0.0724628654623359	0.911980212328442	0.791233947955013	1.05115296155862	0.203548606259011	0	0.957962094971546	0.805914996999801	1.13869499738631	0.626231560721449	0.823299641041197	0.641675030108135	1.05633267173313	0.126263978331189
BRCA1	missense	bladder	5067	565851	570918	0.554667966568003	0.458501320837392	1.74136269814113	0.708944447285183	4.27726609340032	0.226378191397114	0	2.03778348516044	0.694650709512006	5.97791303676899	0.194828717390009	1.21246023049695	0.236795772928916	6.20813366874594	0.817163130855566
HOXB13	missense	bladder	5067	565851	570918	0.538404519226491	0.219837347359348	1.7132711891662	1.11352564222942	2.63604003025034	0.0143212104153706	59.223320160505	1.24488150888711	0.691646041181211	2.24064026813826	0.46510458951712	2.48312149862623	1.31780383019404	4.67891520396617	0.00489748515965748
TP53	missense	bladder	5067	565851	570918	0.955262087963187	0.375352446890624	2.59935175245886	1.24555948005909	5.42457396951481	0.0109285983728176	57.6589590744395	4.41675930287164	1.62617059598213	11.9961354532557	0.00357130748430432	1.38763962050253	0.467857752604509	4.11566059484777	0.554791579924038
SRSF2	missense	bladder	5067	565851	570918	0.487337134809987	0.442074584292013	1.62797536403626	0.684468175166133	3.87206283954065	0.270293598354879	0	2.15300890762031	0.382596762120324	12.1157516613656	0.384305590997694	1.48201324704727	0.544380034284248	4.03461392060673	0.441364657606939
SAMHD1	missense	bladder	5067	565851	570918	0.695184078811445	0.429123921197217	2.00407794827592	0.864258511643212	4.64713782815929	0.105230611743569	0	1.77016789670462	0.683904505017348	4.58177181102817	0.239218650236811	3.1292005858417	0.516225218990706	18.9682641339697	0.214684947984074
CHEK2	missense	bladder	5067	565851	570918	0.381124459047126	0.15277489124234	1.46392979337917	1.08512064512029	1.97497895702243	0.0126070781727774	0	1.49985132727207	0.940975857442206	2.39066070200206	0.0883444309231329	1.43922125102191	0.973786618561477	2.12711673164391	0.0677452989600476
MITF	missense	bone	780	565851	566631	0.512325948640781	0.406077219279673	1.66916908487539	0.753089819501305	3.69959248121121	0.207075974995128	0	2.42214581036695	0.713516863095864	8.22235693382619	0.155998380836822	1.26894337614937	0.444611001145152	3.62163169090741	0.6562206477342
BRCA2	missense	bone	780	565851	566631	-0.209402975818826	0.329703409990429	0.811068328856126	0.425023938832156	1.54775242985372	0.525346700270827	40.4578326315341	1.56827892739128	0.477914913785867	5.14631103393758	0.457973836296902	0.614910241825706	0.28470640315009	1.32808606100374	0.2158089147874
OCA2	missense	bone	780	565851	566631	0.330683471487677	0.242327573803016	1.39191914047763	0.865654123559433	2.238121255244	0.172374568712578	0	1.70580151717068	0.68460578481614	4.25026910452306	0.251590323496113	1.29074861791394	0.740139437867324	2.25097043801277	0.368405943764258
PALB2	missense	bone	780	565851	566631	-0.319176581091884	0.205532976547613	0.726747208159822	0.485773014391229	1.08725987018852	0.120441886357068	0	0.837174007211988	0.336732901151554	2.08135384441077	0.702112873326731	0.702168033076032	0.448096206704872	1.10029930915839	0.122858983802955
DNMT3A	missense	breast	30186	322313	352499	0.373910140158456	0.0963459362605912	1.45340654170716	1.20330937683472	1.7554841806633	0.000104065315616157	0	1.61764758586453	1.21468074844342	2.1542975101949	0.00100023419902783	1.33865557845296	1.04140048964626	1.72075851273311	0.0228097328000943
MSH6	missense	breast	30186	322313	352499	0.1897283145837	0.235701869724525	1.20892110680201	0.761672305425318	1.91879136481836	0.420848302026133	40.4117820435084	0.871719949725879	0.442996153943254	1.71535500700403	0.690991030534562	1.6077384250349	0.854524326436055	3.02486747699058	0.140898883340876
MLH1	missense	breast	30186	322313	352499	0.0342489946403045	0.205108316343282	1.03484224482406	0.692286135430105	1.54690151494535	0.867385755061931	0	1.07729958327329	0.594179581207308	1.9532384296388	0.806259399054559	1.00048513849294	0.579969518952874	1.7259019304195	0.998608955835975
MITF	missense	breast	30186	322313	352499	0.00262311926722305	0.0728337159057086	1.00262656265472	0.869246668454491	1.15647267987595	0.971270256243898	58.7804666227328	1.05622681452044	0.902693128286989	1.2358741290399	0.494875622565241	0.783105375082903	0.556192540075412	1.1025930488039	0.161361199893781
TET2	missense	breast	30186	322313	352499	0.516458364905241	0.450811697184848	1.67608105808889	0.692729058381933	4.0553340144936	0.251952906367248	34.2263308025764	2.62165701785344	0.843358043306128	8.14966498963636	0.0958015137980217	0.840089695202222	0.20524704687201	3.43854251128427	0.808522932328269
CDKN2A	missense	breast	30186	322313	352499	0.957691850641075	0.247016366696974	2.60567523950908	1.60568212825634	4.22844804355125	0.000105735830943844	49.9239156196761	3.59329512938969	1.86075842147328	6.9389823729362	0.000139287668926187	1.78344509422804	0.872632619754066	3.64492036181556	0.112651088876422
JAK2	missense	breast	30186	322313	352499	0.32124487310187	0.190634473756181	1.37884318116422	0.94895696449033	2.00347180049853	0.0919624785375556	39.393509976295	1.85037893265243	1.03190094531921	3.31805316191934	0.038889252039889	1.12455774648456	0.691581187776114	1.82860689031325	0.636031185361628
ATM	missense	breast	30186	322313	352499	0.243361873488086	0.0854416398474389	1.27553012114575	1.07885396759016	1.50806053351621	0.00439559746489085	1.66376032890879	1.35228505961166	1.1045676095347	1.65555722136306	0.00346326237936941	1.12335081725305	0.833568789283272	1.51387272993765	0.444803455672867
BRCA2	missense	breast	30186	322313	352499	0.0220134637376576	0.0540710323600847	1.02225754778523	0.919464528804209	1.13654247800395	0.683918971346149	54.9375769264697	0.961438730322562	0.841532177130299	1.09843028856773	0.562853270031701	1.13631338800964	0.95395691390281	1.35352875685692	0.152195834909987
OCA2	missense	breast	30186	322313	352499	0.0834286096477747	0.0434011626276955	1.0870076106666	0.998365231702096	1.18352032715788	0.0545722078588177	0	1.11119203131549	1.00648816292511	1.22678812920218	0.0367939519833018	1.02141532699782	0.86480426203169	1.2063877527327	0.8029599212255
IDH2	missense	breast	30186	322313	352499	-0.238428498835487	0.65028230860203	0.787865019509616	0.22025740287818	2.81820851810462	0.713877250028433	0	1.38265991914966	0.21421652545312	8.92437428895424	0.733443841866276	0.481188415215107	0.0839535357586409	2.7579814101325	0.411566570540644
PALB2	missense	breast	30186	322313	352499	-0.0227358598369509	0.0308445513655624	0.977520652139899	0.920176233039036	1.03843871537973	0.461054816110593	0	0.996668181010994	0.926425331564982	1.07223694041454	0.928683571977525	0.937283005454479	0.8416822886871	1.04374232904926	0.238002618707484
NF1	missense	breast	30186	322313	352499	0.4869017728622	0.254556965270843	1.62726675977168	0.988051249039119	2.680019998996	0.0557811026139631	0	1.47965348220656	0.760534403529817	2.87873160930602	0.248565396426707	1.83841493458646	0.865072295608023	3.90692140861482	0.113393866394945
BRCA1	missense	breast	30186	322313	352499	0.810552806921349	0.173781245580305	2.24915098930864	1.59991071473083	3.16185154967169	3.09799828143916e-06	57.0455694508218	1.74983969712059	1.09471185749184	2.79702731331918	0.0193819291545407	2.97614241596877	1.81339658528664	4.88443827014725	1.59855404447333e-05
HOXB13	missense	breast	30186	322313	352499	0.150010035920895	0.106433628229674	1.16184590286335	0.943087659880459	1.43134722192362	0.158710037316458	81.2594637315617	0.967590186550231	0.74604165062782	1.25493096574493	0.80387410157113	1.61672170729712	1.13993576463383	2.29292663669108	0.00704747262807378
TP53	missense	breast	30186	322313	352499	0.772779069731262	0.218383716538813	2.16577674272299	1.41164381347778	3.32278500747569	0.000402209885861333	0	2.07462262657146	0.95837583932019	4.4909928507122	0.0640162266350137	2.20746049835933	1.3199814958038	3.69162891094129	0.00254363821771652
SAMHD1	missense	breast	30186	322313	352499	0.456623115179012	0.202252257824923	1.57873377131718	1.06206590045138	2.34674733426437	0.0239649267346501	0	1.65525342014299	1.10114849601693	2.48818746500195	0.0153808551976484	0.690859870040928	0.125804450933942	3.79388293887617	0.670422857111251
RTEL1	missense	breast	30186	322313	352499	0.8952077492184	0.532786065760528	2.44784427437658	0.861540036452425	6.95491949076597	0.0929108887960103	0	1.44391325579768	0.218993348343042	9.52031422891612	0.702647256681547	3.0911406261687	0.882110486844857	10.8321468945773	0.0777480033282711
CHEK2	missense	breast	30186	322313	352499	0.369151737888527	0.0678740388850196	1.44650707695271	1.26632761034428	1.65232338502467	5.36476571161416e-08	47.0284372861118	1.58960462381775	1.31556033032354	1.92073506765086	1.58056024909762e-06	1.31911185031652	1.09405958229173	1.59045823628778	0.00370973795201222
DNMT3A	missense	brain	1898	565851	567749	0.283259198086267	0.378669441494586	1.32744918951911	0.631966261925789	2.78831554296148	0.454437131334014	0	0.861716610212976	0.174229576612572	4.26193721384134	0.85520838217814	1.49480065421001	0.646633405197497	3.4554803043994	0.34709451978512
MITF	missense	brain	1898	565851	567749	0.259744518020243	0.259244422543756	1.29659878672201	0.780074997438568	2.15513690254043	0.316377860996567	0	1.08386891226244	0.552157151053666	2.12760410098318	0.814955029308191	1.64039399014989	0.757505487926614	3.55230752226649	0.209305854422044
JAK2	missense	brain	1898	565851	567749	1.31695988971574	0.412420676511427	3.73205824477326	1.66301166941656	8.37532231344268	0.0014068397074754	0	5.99735242610966	1.70628363420865	21.0798693733267	0.00522066913275603	2.67108003566062	0.929568907643575	7.67524440440985	0.0680994304386724
ATM	missense	brain	1898	565851	567749	0.764603731895347	0.259560718331934	2.14814296543177	1.29159007055503	3.57274208367908	0.00322161660383269	58.1841578078235	2.79733735664743	1.52153788224856	5.1428862719679	0.000930010585195125	1.16703536750897	0.462474207652993	2.94496758192991	0.743612564973833
BRCA2	missense	brain	1898	565851	567749	-0.0726767483405787	0.202035787975674	0.929901373609687	0.625840572796719	1.381688248138	0.719054924918147	0	0.787817052328458	0.417050125926555	1.48820410151082	0.462409501553674	1.03278485944524	0.622668494670909	1.71302157573117	0.900560639699456
OCA2	missense	brain	1898	565851	567749	-0.0173332017737659	0.175351956790074	0.982816153985249	0.696967343889944	1.38590079004747	0.921258904300835	25.5817812473642	1.13071622529674	0.744800946537201	1.71659177944592	0.564113284579917	0.731926454675869	0.399540796221932	1.34083012328186	0.312306624303536
PALB2	missense	brain	1898	565851	567749	0.0110321248493545	0.114878847609752	1.01109320313983	0.807246440271492	1.26641557575868	0.923494609054094	16.2735847231323	1.12653317454443	0.836949868129337	1.51631183858796	0.431924967478013	0.873923738423457	0.618897185077813	1.23403809064668	0.44399080190083
HOXB13	missense	brain	1898	565851	567749	0.51590726812453	0.3548117946691	1.67515762968615	0.835678699329625	3.35793300289547	0.145937774646247	0	1.91483859165566	0.827550361102573	4.43067516423858	0.129080693132946	1.2488041739872	0.360190255802152	4.32968921242685	0.726146068608511
CHEK2	missense	brain	1898	565851	567749	0.264347806541853	0.26132083773684	1.30258116377386	0.780491348357228	2.17390966830023	0.3117373136501	27.2635346069292	0.664598721665539	0.193104807215935	2.28731468267155	0.517042370135205	1.49760413711934	0.853073425907375	2.62910329099909	0.15956559118361
DNMT3A	missense	cervix	8265	322313	330578	0.556735089528916	0.205249796317902	1.74496603194166	1.16701928787703	2.60913121510558	0.0066782673155605	0	1.88900830634843	1.12863560734976	3.16165142958097	0.0155009515019541	1.54132413280273	0.809306006542579	2.93545341706925	0.188086061376708
MSH6	missense	cervix	8265	322313	330578	0.0856620318278229	0.507243753655532	1.08943807068551	0.403121426196686	2.94421291633324	0.865893036432724	33.125609483062	0.489044248190987	0.0964212177138088	2.48041128663775	0.387903656968789	1.76123437224913	0.500862848928423	6.19320542665176	0.3776440923829
MLH1	missense	cervix	8265	322313	330578	-0.224935028015592	0.456586430368547	0.79856810162814	0.326335923696712	1.95415511021288	0.622263436610462	0	0.919591753347652	0.313886091993638	2.69412699190937	0.878519166839067	0.580630639332423	0.115433969752517	2.92056090641574	0.509515630024778
MITF	missense	cervix	8265	322313	330578	0.180153034288409	0.119581562157449	1.19740059244887	0.947221306648471	1.51365701841102	0.131931550511013	0	1.237314014303	0.965730764492657	1.58527203054867	0.0921480103726918	0.906797847891942	0.440701134218327	1.86585028513698	0.790429713244404
JAK2	missense	cervix	8265	322313	330578	0.446507776707086	0.419874593843352	1.56284484129528	0.686306261705051	3.55888345225818	0.287586413855865	0	1.72420433636374	0.579311091844509	5.13175155005228	0.327605305729405	1.37249656773434	0.391677810594566	4.80942952980413	0.620666366471518
